RMS,Spectral Slope,Zero Crossings,MFCC(2),Spectral RollOff,MFCC(4),MFCC(13),MFCC(11),MFCC(1),MFCC(12),Spectral Spread,Class
-21.918,-9.46E-07,0.1094,3.7439,484,-0.099452,0.046292,-0.12297,-25.182,0.0030002,507.12,'speech'
-13.443,-1.67E-06,0.076679,1.8326,1172,0.58631,0.10802,0.088481,-23.267,0.029493,885.42,'music'
-12.608,-3.86E-06,0.18901,1.3024,1181,0.3501,-0.00046712,-0.027488,-19.304,0.27546,1827.1,'music'
-17.171,1.91E-07,0.27692,-0.24767,1563,0.061574,-0.36607,-0.48258,-24.845,-0.23372,4933.9,'speech'
-13.959,-1.67E-06,0.069109,3.4787,449,1.2028,-0.099158,-0.1133,-23.648,-0.080746,755.76,'music'
-16.613,-1.98E-06,0.12283,1.7531,1084,0.50367,-0.14196,-0.18421,-22.012,0.01076,1644.9,'music'
-12.988,-1.93E-06,0.077656,1.7293,736,1.0988,0.28082,0.084686,-22.675,0.37725,625.25,'speech'
-25.855,1.16E-07,0.34335,0.1542,1586,-0.4009,0.028191,-0.038344,-27.814,0.17273,5383.6,'speech'
-15.374,-1.45E-06,0.072772,2.8418,1167,-0.10738,-0.028665,0.14433,-24.693,-0.064395,786.36,'speech'
-17.632,-1.48E-06,0.067643,2.0458,807,0.5789,0.24824,-0.14316,-22.885,0.17932,817.77,'music'
-12.295,-2.92E-06,0.15556,0.23783,852,1.0218,0.051498,-0.14662,-21.74,0.12132,1021.2,'speech'
-11.679,-2.32E-06,0.05348,2.1579,656,1.7051,0.059381,-0.40684,-22.553,0.39716,565.13,'speech'
-13.145,-3.60E-06,0.078877,2.1127,921,0.42894,0.2643,0.10828,-20.55,0.2687,1010,'music'
-11.136,-2.72E-06,0.079609,0.96048,1293,0.85301,0.00057641,-0.11512,-21.252,0.14714,1771.1,'speech'
-33.763,-1.23E-07,0,3.0296,331,0.59241,0.027987,-0.022749,-32.529,0.071894,191.24,'speech'
-20.353,-1.37E-06,0.13846,1.1163,904,-0.49364,0.086893,0.55607,-23.046,0.15822,1202.2,'speech'
-21.803,-1.04E-06,0.13089,1.5681,1083,0.80441,-0.22278,-0.23757,-23.322,0.083908,1516.5,'music'
-27.962,-7.53E-07,0.14945,1.7774,680,0.9616,0.21292,0.31668,-25.068,-0.57986,1711.5,'speech'
-25.264,-8.70E-07,0.065446,2.6172,620,0.8991,-0.16678,0.055661,-24.656,-0.10086,841.31,'music'
-26.185,-2.67E-07,0.038584,1.6546,929,0.22296,-0.091824,0.12936,-29.888,-0.028305,414.85,'speech'
-16.827,-8.75E-07,0.024908,4.4836,114,0.57693,0.26436,-0.12175,-29.249,0.01534,180.53,'music'
-13.378,-2.18E-06,0.072527,2.0101,1221,0.29312,0.13621,-0.28039,-22.726,-0.19,939.64,'music'
-23.084,-8.52E-07,0.098413,3.4288,473,1.6083,-0.18313,0.17881,-25.663,0.29216,1280.3,'speech'
-24.909,-8.28E-07,0.24957,2.9583,971,0.22525,-0.098733,-0.055769,-25.185,-0.2425,717.31,'speech'
-10.865,-3.07E-06,0.058852,2.5858,443,1.2556,-0.80792,-0.13615,-23.122,-0.26084,838.28,'speech'
-28.019,-2.27E-07,0.2022,0.69958,1345,-0.015402,-0.086496,-0.18507,-27.109,0.4399,2330.4,'music'
-27.928,-1.95E-07,0.0014652,0.86518,939,1.1511,0.16268,-0.15423,-30.471,0.23768,430.77,'speech'
-21.212,-9.18E-07,0.075702,3.7158,383,0.88801,0.042747,0.22418,-25.731,0.30162,547.24,'music'
-13.12,-1.59E-06,0.19976,0.14025,1211,1.0505,0.47319,-0.36385,-22.758,-0.005715,1675.6,'speech'
-10.142,-2.67E-06,0.11062,0.50952,691,2.9512,0.20495,0.51995,-22.912,-0.2038,1225.2,'speech'
-26.713,-3.67E-07,0.042491,1.745,762,0.12715,0.02361,0.11099,-29.873,0.018687,326.26,'speech'
-16.201,-1.21E-06,0.13822,0.62933,1175,0.34416,-0.52019,0.040795,-24.132,-0.11428,1537.7,'music'
-15.432,-1.52E-06,0.096459,2.3006,815,0.048229,0.4383,-0.29728,-23.524,-0.17122,907.04,'music'
-16.234,-1.14E-06,0.059341,3.0902,451,0.22485,0.34264,-0.18376,-25.273,0.025071,402.62,'music'
-29.619,-2.35E-07,0.029792,1.4995,632,0.99595,-0.054403,-0.084859,-29.636,0.015171,479.86,'speech'
-18.758,-9.79E-07,0.11013,2.356,586,2.1286,-0.25067,-0.31142,-25.214,0.24171,1647.6,'speech'
-13.49,-2.95E-06,0.067888,2.8147,509,1.026,-0.15517,0.096568,-21.801,0.23045,1201.3,'speech'
-37.111,-1.65E-07,0.16728,1.3886,1189,0.20045,-0.050947,0.10312,-28.142,-0.13243,1747.2,'music'
-9.2811,-1.40E-06,0.13797,-0.66905,1069,1.6258,0.38852,-0.023729,-24.738,0.46111,1557,'speech'
-19.933,-9.45E-07,0.11551,1.6211,683,1.5647,-0.071341,-0.45187,-24.395,0.017502,1462,'music'
-17.581,-1.30E-06,0.040781,3.5712,392,1.0204,-0.29929,0.38731,-25.073,0.077534,370.6,'music'
-37.599,-1.70E-07,0.2022,1.6273,1343,-0.097704,-0.10697,0.13167,-27.809,-0.10621,2248.8,'speech'
-31.53,-1.61E-07,0.009768,3.3353,272,0.60265,0.078195,-0.020343,-32.07,0.19095,183.55,'music'
-9.1979,-2.95E-06,0.10525,2.4275,623,0.70559,-0.48655,-0.25485,-21.998,-0.84683,882.42,'music'
-12.273,-2.74E-06,0.19145,1.704,928,0.071848,0.0062193,0.38437,-21.146,-0.045206,1205.2,'speech'
-20.146,-8.45E-07,0.047375,4.0412,309,0.79262,0.06674,0.072387,-26.641,-0.055648,378.17,'music'
-24,-6.98E-07,0.11355,1.4916,552,2.3228,-0.181,0.25129,-26.44,-0.45712,1498.8,'speech'
-12.953,-2.54E-06,0.18999,0.76934,1156,-0.058312,-0.076321,0.24275,-20.408,-0.043917,1913.2,'music'
-14.915,-1.56E-06,0.13846,1.1991,669,1.6054,-0.050049,0.015067,-23.471,0.31212,1299.2,'music'
-11.136,-3.05E-06,0.081319,2.1939,1092,0.085406,0.10105,0.18297,-21.096,0.1351,987.04,'music'
-17.065,-1.54E-06,0.079121,2.1165,665,2.4567,-0.14676,0.22383,-23.699,-0.43702,1257.1,'speech'
-12.327,-2.32E-06,0.05177,2.0077,529,1.5703,0.1141,-0.41023,-24.148,-0.22888,377.65,'music'
-28.868,-2.25E-07,0.072772,2.3176,931,1.0678,-0.00030444,-0.3296,-28.625,0.039804,530.13,'speech'
-21.088,-1.24E-06,0.11795,1.9299,586,1.9583,-0.21647,-0.40848,-24.139,-0.54743,1267.1,'speech'
-34.725,-1.69E-07,0.12796,2.0618,1176,0.53022,-0.043343,-0.16657,-28.468,-0.53416,1377.5,'speech'
-17.51,-1.36E-06,0.039072,3.2151,472,1.218,-0.37224,0.025175,-24.59,-0.13803,382.2,'music'
-34.407,-2.50E-07,0.13138,1.7354,907,0.43373,-0.28029,-0.42165,-27.457,-0.48524,958.61,'speech'
-28.12,-2.35E-07,0.051038,2.1215,873,-0.51707,-0.12759,0.046587,-29.72,-0.070059,438.64,'speech'
-11.705,-3.66E-06,0.089621,2.2925,775,0.55885,0.31275,0.0086773,-20.87,0.11935,785.19,'music'
-22.927,-8.76E-07,0.15531,1.0542,961,0.59787,0.32504,-0.41955,-23.698,-0.29596,1483.8,'music'
-17.761,-1.16E-06,0.14994,0.89918,1305,0.54155,-0.57539,-0.11396,-23.017,-0.26375,1800.7,'music'
-13.008,-2.63E-06,0.1033,2.0127,649,0.40494,0.35391,0.71386,-22.072,0.82512,932.55,'music'
-10.419,-4.35E-06,0.077656,1.4197,723,0.82003,0.16573,0.061494,-20.004,0.55543,1104.9,'speech'
-19.399,-1.21E-06,0.11013,1.8964,833,0.7017,-0.34349,-0.068101,-23.191,-0.29636,1057.1,'music'
-23.771,-2.97E-07,0.059341,1.6773,1514,1.0181,-0.11986,0.14975,-30.027,-0.1573,909.75,'music'
-16.851,-1.64E-06,0.072283,0.9974,678,2.8398,-0.071746,0.076926,-24.439,-0.53316,1440.6,'speech'
-24.823,-5.74E-07,0.052747,2.0624,888,0.62841,0.25325,-0.75888,-25.979,-0.026524,714.68,'speech'
-15.69,-1.53E-06,0.079609,3.641,459,0.78354,0.16164,0.094734,-23.923,0.14096,646.6,'music'
-32.446,-4.16E-07,0.094017,3.2202,741,-0.52911,0.13954,0.11785,-26.821,-0.14247,732.94,'speech'
-10.706,-3.82E-06,0.060317,1.3003,669,1.6867,0.069617,0.0095352,-21.432,0.38258,1216,'speech'
-11.545,-3.16E-06,0.10989,-0.042124,1034,1.8454,-0.02788,-0.13432,-21.17,-0.022042,1661.5,'speech'
-18.455,-6.22E-07,0.029304,1.9062,1423,0.34998,0.089471,0.093733,-26.133,0.024837,873.44,'music'
-19.893,-6.09E-07,0.042491,2.2416,806,0.8065,0.18415,0.35264,-26.656,0.1658,479.82,'music'
-10.93,-2.73E-06,0.040293,1.2453,722,2.4548,0.17205,-0.07291,-22.344,-0.3814,1015.9,'speech'
-12.977,-1.63E-06,0.052747,2.0403,552,1.4524,-0.25344,-0.18433,-24.701,-0.33296,419.37,'music'
-20.338,-1.04E-06,0.025397,3.9433,366,1.0593,-0.32591,0.32791,-26.093,-0.2006,299.48,'speech'
-15.268,-3.05E-06,0.064469,3.3138,602,0.31842,0.18301,0.12035,-21.704,0.072085,559.04,'music'
-20.125,-5.07E-07,0.044933,2.333,1525,0.54504,-0.043718,-0.13834,-27.394,-0.26524,999.07,'music'
-27.35,-4.00E-07,0.15556,-0.43185,1217,0.47834,0.037687,0.023421,-26.164,0.41182,2294.5,'speech'
-15.676,-1.25E-06,0.046398,2.3229,746,1.0182,0.068017,-0.039273,-25.568,-0.58559,427.12,'speech'
-12.643,-2.61E-06,0.116,2.1926,757,0.31985,0.38581,0.15627,-21.253,0.36982,1108.1,'music'
-27.114,-7.61E-07,0.14042,2.4496,575,0.48776,-0.40158,-0.035342,-25.254,-0.048619,1266.9,'speech'
-33.287,-9.83E-08,0.36532,0.75394,1497,0.19339,-0.1038,0.0024469,-27.323,-0.15098,4535.7,'speech'
-19.469,-1.90E-06,0.10427,2.7875,724,0.19736,0.25973,-0.020361,-22.205,0.067749,889.23,'speech'
-10.445,-4.13E-06,0.10916,2.2487,522,1.6758,0.19057,-0.29289,-21.304,0.32733,907.28,'speech'
-26.188,-5.59E-07,0.21294,3.0424,687,-0.93714,0.18237,0.3366,-26.28,-0.11078,715.63,'speech'
-10.795,-4.63E-06,0.074969,3.3792,505,0.80569,0.27664,-0.56704,-20.992,0.40178,844.79,'speech'
-14.877,-1.53E-06,0.091087,3.9253,458,2.1307,-0.2871,0.25759,-25.037,-0.39277,1261.4,'speech'
-10.011,-5.05E-06,0.10891,2.4837,510,0.15252,0.3999,-0.32412,-20.219,0.25274,926.82,'speech'
-37.805,-1.18E-07,0.14164,2.0756,1205,0.31948,0.023799,-0.059815,-29.432,-0.067062,1402,'speech'
-17.665,-1.82E-06,0.072527,2.1218,902,0.64097,0.015049,0.02272,-22.471,0.12883,835.64,'music'
-25.009,-3.19E-07,0.2337,1.8243,779,0.009052,-0.11024,1.0163,-27.611,-0.42104,3015.1,'speech'
-35.503,-1.25E-07,0.15189,2.2827,1221,-0.12943,-0.029022,-0.14834,-29.25,0.040798,1487.8,'speech'
-17.024,-2.27E-06,0.1033,2.4198,734,0.61772,0.017725,0.051354,-21.635,0.1895,1061.8,'music'
-40.338,-8.97E-08,0.23101,0.10106,1242,-0.1397,-0.20162,0.062305,-28.468,-0.044051,3807.3,'speech'
-31.706,-2.41E-07,0.093284,1.6,1297,0.047475,0.088728,-0.19306,-27.346,0.06426,1434.8,'speech'
-12.378,-1.78E-06,0.078144,1.004,1347,0.30437,0.071149,0.14704,-22.897,-0.099072,1518,'music'
-23.783,-2.49E-07,0.048352,1.7698,765,1.3708,0.03262,-0.063212,-29.443,0.099605,445.28,'speech'
-15.537,-2.36E-06,0.076435,3.0303,520,0.49367,-0.079397,0.051983,-22.639,0.04102,690.64,'music'
-15.888,-1.22E-06,0.078877,2.259,606,1.3815,-0.18523,-0.30353,-24.341,-0.14596,750.04,'music'
-12.992,-2.22E-06,0.051038,2.8735,547,1.1164,-0.068581,-0.09362,-22.658,0.039412,469.1,'music'
-12.742,-2.40E-06,0.061783,3.2527,490,1.6596,-0.3345,-0.43693,-22.66,0.027586,1092.9,'speech'
-11.456,-2.29E-06,0.09768,3.6581,468,1.9842,-0.14484,-0.37462,-23.243,0.017656,1055.2,'speech'
-21.048,-1.36E-06,0.17998,1.4008,995,0.033817,0.029197,-0.038023,-22.333,-0.21802,1884.4,'music'
-15.91,-1.87E-06,0.037118,2.3911,604,1.9161,-0.10956,-0.39826,-23.277,0.032555,612.01,'speech'
-37.254,-1.84E-07,0.17607,1.8621,1317,-0.1301,-0.049088,-0.01186,-27.714,-0.12589,2003.5,'speech'
-33.644,-2.29E-07,0.20879,-0.44009,1178,1.1925,-0.19624,-0.46453,-27.069,0.031075,3091.2,'speech'
-12.012,-2.28E-06,0.19634,0.70018,1203,1.8284,0.16179,-0.051961,-21.936,0.68887,1383.2,'speech'
-23.605,-8.18E-07,0.12161,1.9989,949,0.70144,-0.073094,0.078868,-24.797,-0.1354,778.09,'speech'
-9.7166,-3.65E-06,0.066422,2.9797,586,-0.40506,0.033541,-0.12749,-21.331,0.06608,579.44,'speech'
-17.223,-1.00E-06,0.015629,2.7377,263,0.83412,0.26411,0.25363,-28.07,0.11905,195.88,'music'
-44.31,-7.89E-08,0.14823,1.7717,1315,-0.058912,0.030019,-0.043366,-30.182,-0.18995,1836.8,'speech'
-37.384,-2.12E-07,0.19951,1.2,944,0.79589,-0.029098,-0.20784,-27.481,-0.0020082,2052.2,'speech'
-13.645,-1.91E-06,0.24078,1.103,1225,0.4751,-0.18182,-1.1764,-21.865,0.0913,2158.6,'music'
-15.054,-1.86E-06,0.080098,4.8035,389,0.85893,-0.029101,-0.12966,-24.025,0.33457,577.96,'speech'
-18.523,-8.41E-07,0.08083,4.0998,352,1.1145,-0.26098,0.11928,-26.284,-0.29007,709.21,'music'
-21.586,-9.49E-07,0.13211,2.0959,1443,-0.067063,0.26267,-0.13641,-23.253,-0.23698,1916.3,'music'
-26.199,-4.79E-07,0.094261,1.5215,984,0.69574,-0.046905,-0.11868,-25.908,-0.21591,1087.7,'music'
-14.229,-1.95E-06,0.12698,2.6499,553,1.9046,-0.1124,0.076004,-22.997,-0.34487,1233.1,'music'
-11.531,-4.07E-06,0.086447,2.0473,674,2.2424,0.2176,0.23309,-20.978,-0.34085,1169.6,'speech'
-28.607,-4.41E-07,0.030281,2.6363,482,0.84708,0.063407,0.099642,-28.606,-0.036494,316.92,'speech'
-11.253,-3.48E-06,0.03199,4.8906,266,1.2692,-0.04283,-0.43617,-23.428,-0.16851,291.3,'speech'
-12.74,-1.54E-06,0.046642,4.0103,282,0.85615,0.032517,-0.18347,-25.706,0.73396,403.96,'speech'
-16.757,-1.60E-06,0.080098,4.1377,480,-0.29461,0.17789,0.27615,-23.962,0.13852,614.94,'speech'
-14.775,-2.64E-06,0.11331,1.6822,843,0.51789,-0.053694,0.033767,-20.9,-0.04287,1307.7,'music'
-10.351,-1.90E-06,0.071306,3.1549,417,0.7453,-0.42544,-0.30402,-23.859,-0.56201,634.23,'music'
-12.289,-2.83E-06,0.063492,3.0476,532,2.6517,-0.10646,-0.33087,-23.865,0.029651,1019.2,'speech'
-15.251,6.77E-08,0.20147,-0.38843,1543,-0.2132,0.089014,0.1155,-24.154,0.16516,4584.9,'speech'
-28.568,-6.45E-07,0.10452,3.5346,440,-0.86392,-0.26779,0.3053,-25.887,-0.15108,788.31,'speech'
-11.471,-2.95E-06,0.25543,1.3443,1050,0.18554,0.14402,-0.32858,-20.275,0.18299,1695.1,'speech'
-9.8453,-3.31E-06,0.17753,0.7868,1079,1.3027,-0.18207,-0.19971,-20.826,0.093505,1285.4,'speech'
-18.749,-1.16E-06,0.10403,2.1218,683,1.6549,-0.202,-0.42863,-23.826,-0.53276,1002.3,'music'
-14.045,-2.91E-06,0.081563,2.8742,508,-0.34454,0.024034,0.27543,-21.716,-0.19043,959.16,'speech'
-12.586,-2.58E-06,0.10012,2.4758,490,0.60767,0.59189,0.1737,-22.369,0.61315,952.42,'music'
-23.288,-5.22E-07,0.020269,3.2993,325,0.81269,-0.036277,-0.11331,-28.409,-0.11485,191.59,'music'
-26.89,-3.77E-07,0.072283,1.9317,812,0.92689,0.021468,-0.55658,-26.986,-0.032308,821.07,'music'
-13.875,-1.93E-06,0.066422,2.1113,927,0.56657,-0.036862,0.040167,-22.863,0.057128,661.48,'music'
-12.493,-1.96E-06,0.069597,3.4555,348,-0.0074659,-0.32116,-0.037385,-23.845,-0.16272,541.92,'speech'
-16.918,-1.95E-06,0.075946,2.1903,790,0.5408,-0.11299,-0.11511,-23.204,0.44914,886.99,'music'
-13.956,-2.72E-06,0.21343,0.82943,683,1.692,-0.5389,-0.50313,-21.586,-0.57183,1868.2,'music'
-12.65,-1.97E-06,0.085958,2.6555,544,1.2137,-0.13115,-0.14049,-22.784,0.11556,1284.9,'speech'
-9.7345,-3.04E-06,0.053236,3.199,574,1.4307,0.1478,-0.23569,-22.434,0.17378,611.71,'speech'
-10.835,-2.80E-06,0.15116,0.96841,1044,0.72281,0.10749,-0.75543,-20.959,0.19077,1181.9,'speech'
-14.268,-3.81E-06,0.069353,3.7794,459,1.5174,-0.1265,-0.21646,-21.715,0.29493,892.5,'speech'
-22.499,-8.39E-07,0.050794,2.396,626,1.4499,0.59704,-0.21757,-26.005,-0.24441,654.26,'speech'
-11.66,-4.16E-06,0.11575,1.8094,755,1.2685,-0.30826,-0.7322,-20.073,-0.40387,1261.2,'speech'
-17.208,-1.74E-06,0.099634,2.3804,595,0.79515,0.026159,0.069128,-22.763,0.16334,991.82,'music'
-14.565,-3.03E-06,0.085958,3.6708,372,0.28847,0.23673,-0.0073146,-22.195,0.35197,1003.1,'speech'
-34.897,-1.10E-07,0.071306,1.608,1219,0.082929,-0.002993,0.0366,-30.609,-0.015088,831.88,'speech'
-20.892,-9.79E-07,0.13724,0.77545,999,0.77722,0.62684,-0.37001,-23.906,-0.11181,1393.6,'music'
-20.281,-1.01E-06,0.097924,2.5297,640,0.81245,0.50272,-0.4441,-24.642,-0.034751,812.7,'music'
-30.508,-1.67E-07,0.26545,0.46344,1350,0.45257,-0.18311,0.065374,-27.365,-0.1631,3323.1,'speech'
-15.739,-1.33E-06,0.025885,4.0993,220,1.1904,-0.46885,0.07953,-26.688,-0.16251,217.27,'music'
-19.593,-1.21E-06,0.15458,1.3659,600,2.6077,-0.1981,-0.51146,-24.951,-0.27603,1434.3,'music'
-10.227,-3.31E-06,0.12698,0.73375,930,1.0677,-0.10534,-0.22915,-21.204,0.69423,1238.9,'speech'
-14.428,-1.97E-06,0.066422,3.1762,519,1.2909,0.24491,-0.066426,-23.064,-0.38757,1175.9,'speech'
-12.057,-3.44E-06,0.15726,1.0821,1228,0.69864,0.026469,0.021413,-19.969,0.13617,1709.4,'music'
-20.874,-6.94E-07,0.064713,2.1833,1107,0.53148,-0.21298,-0.15922,-26.203,-0.10843,895.02,'music'
-26.502,-5.80E-07,0.079609,2.5372,737,1.6821,0.11253,0.14349,-26.593,-0.66422,921.24,'speech'
-14.549,-1.86E-06,0.11917,2.2853,662,0.81938,-0.49566,-0.037383,-22.911,-0.29898,911.81,'music'
-8.6411,-5.19E-06,0.07619,2.8108,442,0.31793,0.06866,0.29417,-20.719,0.46692,861.53,'speech'
-16.874,-7.35E-07,0.078632,3.3563,522,1.7863,-0.30938,-0.35496,-26.644,0.11472,685.36,'speech'
-27.158,-3.74E-07,0.066911,2.4604,1105,0.15289,0.1199,0.11608,-26.884,-0.091627,989.21,'speech'
-20.843,-1.01E-06,0.11795,3.5649,525,-0.045633,-0.094478,0.055596,-24.933,0.19194,480.83,'speech'
-11.554,-3.11E-06,0.099878,3.3652,385,1.4696,0.058577,-0.29995,-23.17,0.52537,1113.8,'speech'
-19.533,-9.11E-07,0.087179,3.3022,490,0.8743,-0.47309,0.26184,-25.478,-0.22271,731.17,'music'
-15.807,-1.77E-06,0.11404,1.367,1173,0.3252,-0.045063,-0.14404,-22.154,-0.21805,1366.7,'music'
-29.34,-3.09E-07,0.04127,4.4304,272,0.47422,-0.23216,0.0018663,-29.514,-0.022587,388.89,'music'
-37.18,-1.96E-07,0.16459,2.0072,1325,-0.09116,-0.0012518,0.07439,-27.676,-0.23613,1944.9,'speech'
-14.923,-1.65E-06,0.065934,2.4806,510,1.9134,-0.034194,0.034576,-24.5,-0.19459,571.61,'music'
-18.662,-1.16E-06,0.052747,3.7758,416,0.92124,-0.071192,-0.042064,-24.864,-0.12501,457.95,'music'
-9.9203,-2.50E-06,0.033944,2.8029,443,1.5509,-0.29626,-0.015467,-23.727,-0.18003,323.6,'music'
-13.458,-2.45E-06,0.11966,1.1886,1196,1.2604,0.042212,0.055953,-21.224,0.12017,1415.9,'music'
-14.775,-1.38E-06,0.062759,2.8438,570,1.2058,-0.19356,-0.74623,-24.043,-0.75054,679.81,'music'
-11.997,-3.06E-06,0.1116,1.0528,988,0.64999,-0.055178,-0.61421,-20.809,0.70703,1450.5,'speech'
-13.116,-2.59E-06,0.13748,1.061,1057,0.57739,0.12027,0.096272,-21.201,0.2618,1404.7,'music'
-20.933,-6.91E-07,0.087912,1.1957,1284,0.33204,-0.28518,0.22691,-25.566,-0.057866,1074.3,'music'
-19.169,-1.19E-06,0.040781,4.5493,381,0.67557,-0.29752,0.57446,-25.325,0.016035,521.52,'speech'
-11.328,-2.93E-06,0.091819,1.1127,681,2.9408,-0.013967,0.48677,-22.641,0.24899,1098.2,'speech'
-19.025,-5.23E-07,0.14725,1.9362,761,0.65273,0.2145,-0.39709,-25.456,-0.22816,1179.8,'speech'
-17.113,-1.68E-06,0.067155,2.7038,554,1.0704,0.056689,0.1112,-23.569,0.21491,697.02,'music'
-10.933,-2.37E-06,0.047863,1.8585,581,1.8447,-0.13446,0.19104,-23.15,0.11414,672.87,'music'
-13.645,-2.02E-06,0.051038,3.1079,467,1.2736,-0.13202,0.191,-23.226,-0.10539,460.03,'music'
-32.182,-3.59E-07,0.073748,3.1129,681,-0.26304,0.050455,-0.15348,-27.549,0.24149,616.07,'speech'
-12.681,-1.86E-06,0.036142,2.0778,634,1.795,-0.31031,0.23292,-23.994,0.0084924,357.01,'speech'
-10.772,-1.33E-06,0.030281,3.8764,449,0.8935,0.10189,0.081653,-25.981,-0.02629,263.21,'music'
-12.122,-2.79E-06,0.19219,1.8665,586,1.6438,0.083901,-0.42106,-21.63,-0.37948,1838.9,'music'
-19.532,-3.87E-07,0.092063,1.6916,730,0.044592,0.27187,-0.20297,-27.03,-0.007075,945.4,'speech'
-16.105,-9.79E-07,0.12943,1.4841,612,1.3734,-0.40578,-0.12234,-25.094,-0.26476,1313.3,'music'
-13.079,-3.47E-06,0.17216,1.4047,728,0.4664,0.27026,0.14148,-20.298,0.19941,1654.9,'music'
-23.456,-2.83E-07,0.37778,-0.97833,1444,0.28109,-0.12481,0.14661,-24.644,0.12999,4054.9,'speech'
-25.413,-7.80E-07,0.069841,2.9153,759,0.12288,-0.082501,-0.37068,-24.881,0.045134,750.6,'speech'
-13.437,-2.25E-06,0.0884,1.8281,903,0.43323,-0.15951,0.0044501,-21.751,-0.091097,996.59,'music'
-11.136,-3.37E-06,0.093284,3.36,522,0.60233,-0.16608,-0.71728,-22.413,0.11585,434.2,'speech'
-14.762,-9.89E-07,0.0337,4.488,185,0.28611,-0.17344,-0.37524,-27.677,-0.30877,263.76,'music'
-12.46,-2.10E-06,0.09011,3.2101,547,1.2045,0.31404,0.36831,-23.827,0.84436,828.98,'music'
-12.209,-1.70E-06,0.050549,1.8214,1172,0.22602,-0.068456,-0.025608,-23.092,-0.031394,664.83,'music'
-13.911,-2.18E-06,0.12332,1.9124,640,0.63304,-0.28598,-0.15604,-22.354,-0.18219,1032.2,'music'
-11.871,-3.87E-06,0.074481,2.724,470,0.043717,0.17055,0.094611,-21.011,0.059358,1086.5,'speech'
-12.738,-1.38E-06,0.26618,0.026743,1369,1.8666,0.010245,-0.1625,-23.103,-0.01975,1713.3,'speech'
-21.63,-1.21E-06,0.20659,-0.61647,965,1.3259,0.013216,-0.035615,-23.354,0.22579,2250.4,'speech'
-16.441,-1.47E-06,0.063492,2.8835,563,0.77951,0.082516,0.59337,-23.946,0.069237,630.01,'speech'
-24.526,-6.71E-07,0.038339,4.017,341,1.8365,0.019643,-0.21603,-27.629,0.14375,359.61,'music'
-14.431,-1.59E-06,0.037851,2.0707,562,1.1498,-0.1521,0.0044108,-25.353,-0.1449,315.49,'music'
-23.554,2.43E-07,0.23593,1.3472,1697,0.99747,0.19021,-0.00067856,-27.285,-0.023024,5858.3,'speech'
-40.865,-1.15E-07,0.16752,1.6313,1335,0.10233,0.070015,0.15215,-29.029,0.063209,2028.3,'speech'
-8.9984,-5.52E-06,0.086203,1.5565,683,1.665,0.40134,-0.46344,-19.709,-0.038138,1152.3,'speech'
-17.437,-1.06E-06,0.034188,2.3355,516,1.3315,-0.0088697,-0.1864,-25.337,0.29356,542.31,'music'
-24.23,-7.04E-07,0.068376,2.4847,587,1.3271,0.46095,-0.29915,-26.078,0.24542,813.27,'speech'
-13.852,-2.73E-06,0.14139,2.1676,711,-0.70135,0.2155,0.7256,-22.177,0.19946,1342.6,'speech'
-28.971,-3.47E-07,0.086691,2.9748,952,0.15545,0.43344,-0.0154,-27.412,-0.046955,758.99,'speech'
-12.385,-7.12E-07,0.3801,0.48148,1504,-0.21753,0.10652,-0.41068,-22.097,0.11208,4005.5,'speech'
-13.229,-2.10E-06,0.1873,-0.089683,1174,0.87154,-0.11506,0.1282,-21.701,0.24987,1990.2,'speech'
-13.471,-1.34E-06,0.050794,3.7667,440,1.1301,-0.38797,-0.50443,-24.638,-0.82145,657.46,'speech'
-28.962,-6.74E-07,0.13455,2.4575,632,0.92842,-0.13168,-0.055034,-25.357,-0.27494,881.66,'speech'
-12.434,-4.62E-06,0.047863,3.7078,417,0.50711,-0.14962,0.1,-21.019,-0.20066,568.26,'speech'
-19.478,-7.88E-07,0.054701,2.9654,508,0.78541,-0.024305,-0.10452,-26.234,0.14728,401.69,'music'
-13.069,-1.75E-06,0.15897,2.2551,616,2.473,-0.54754,-0.31176,-24.431,0.27029,1405.7,'speech'
-22.863,-6.85E-07,0.049817,2.9387,454,-0.42749,-0.44766,0.43463,-26.914,-0.15611,497.67,'music'
-9.1322,-3.37E-06,0.07619,2.9566,674,-0.016424,0.23419,0.040557,-21.463,0.034275,565.28,'speech'
-9.5683,-2.64E-06,0.078632,0.61289,662,2.6247,-0.010924,0.0018888,-23.313,-0.053556,877.23,'music'
-12.597,-3.38E-06,0.069353,3.7892,428,1.3797,-0.72849,-0.082918,-22.225,0.011105,745.85,'speech'
-10.199,-3.77E-06,0.097192,0.91489,649,1.4515,-0.28521,0.59929,-21.429,0.19728,1192.9,'speech'
-19.938,-5.35E-07,0.11697,-2.5235,1160,1.7642,0.0012568,-0.050784,-26.253,0.031061,2408.1,'speech'
-20.706,-6.71E-07,0.01514,3.4906,305,0.1877,0.0048684,-0.12731,-27.499,-0.085215,203.01,'music'
-15.72,-1.54E-06,0.10989,1.7151,1260,0.19844,-0.13852,0.25487,-22.533,0.18919,1438.6,'music'
-24.547,-3.55E-07,0.049328,2.2541,652,1.2701,0.046428,-0.17812,-28.991,-0.37721,410.56,'music'
-45.756,-7.19E-08,0.21221,1.5939,1340,0.060828,0.025145,0.042534,-30.135,-0.04007,2222.3,'speech'
